review_score,review_text,sentiment_label,text_length,product_category_name_english,customer_state
4,"Recebi, a bolsa é diferente mas gostei estava previsto pra 31 de janeiro estava achando muito tempo porque é pra escola e estou aguardando o vale compra da primeira compra da bolsa que não deu certo",positive,198,stationery,SP
1,Relógio ruim Propaganda enganosa lá na descrição diz que o relógio é isso e aquilo que é bom e tal mas na verdade não é nada disso além de tudo a cor que eu pedi foi dourado e veio uma cor que não é Dourado.,negative,207,watches_gifts,BA
4,Ótimo Ótimo de confiança pode comprar chegou muito rápido,positive,57,stationery,RN
5,"Qualidade, preço e prazo! parabéns, continuem nesse caminho. Muito obrigado!",positive,76,watches_gifts,ES
3,"Boa faca Uma boa faca, porém só não veio amolada.",neutral,49,sports_leisure,RJ
1,"Recebi parte dos ítens comprados, apenas 3 unidades do kit na cor pérola faltaram as 2 unidades do kit na cor preta.",negative,116,health_beauty,SP
5,"Como sempre, entrega rápida, produto de qualidade, bem embalado e em perfeito estado.",positive,85,toys,SP
1,"comprei tento entra em contado eles nao responde, e nao entregam o iten",negative,71,sports_leisure,MT
1,Película do Fusor Lexmark E250 260 350 460 so chegou as peliculas falta a unidade de cilindro.,negative,94,computers_accessories,ES
5,Sim eu recomendo  👍👍👍,positive,21,furniture_decor,SC
5,"Ótimo A Entrega chegou bem antes do prazo...
Parabéns pela agilidade.",positive,70,toys,SP
1,O produto não foi entregue até o momento. Realizei na mesma data a compra de outros produtos ( um outro óculos e uma bicicleta) que já foram entregues. Como proceder?,negative,166,health_beauty,BA
5,"recomendado nunca tive problemas, por isso recomendo",positive,52,housewares,MG
5,O produto atende as necessidades. Produto fácil de manuseio.,positive,60,telephony,SP
1,"O Produto não foi entregue disseram no rastreiamento que ele ainda não chegou na unidade de Salvador, isso foi no dia 23/03/18 e hoje 13/04/18 não tenho mais nenhuma notícia. 
Espero Resposta fas",negative,196,electronics,BA
5,Otima qualidade e de fácil aplicação,positive,36,furniture_decor,ES
5,chegou antes do prazo excelente,positive,31,health_beauty,SP
5,"OK,RECEBI OSPRODUTOS COM QUALIDADE E ANTES DO TEMPO, SUPER RECOMENDO",positive,68,home_appliances_2,SP
5,"ótimo Muito bom, no prazo certo",positive,31,perfumery,SP
5,"Mto bom o produto foi entregue antes do prazo.
Mto bom.",positive,56,health_beauty,DF
5,"Ótima compra O produto chegou antes do prazo, em perfeitas condições e totalmente de acordo com a descrição no site. Excelente compra. Fiquei muito satisfeita.",positive,159,baby,SP
4,O produto não foi entregue pelos correios tendo que ser retirado... Pq os horários não batiam.,positive,94,home_appliances_2,MT
2,"Comprei 2 relógios, mas só foi entregue 1",negative,41,watches_gifts,RJ
5,"Excelete Compra feita com sucesso!
Estou satisfeita, recebi o produto muito antes do previsto e foi exatamente o que estava no anúncio. Parabéns!
Até a próxima compra.",positive,169,health_beauty,MA
1,Entregaram somente 1 das quatro cadeiras depois do prazo estabelecido,negative,69,office_furniture,SC
1,Comprei 4 cortinas na 5°cortina que comprei veio bem menor que as outras...o pior que ficaram todas juntas...bem desigual,negative,121,bed_bath_table,SP
4,Muito bom recomendo!!,positive,21,office_furniture,RJ
5,"Muito satisfeito.  Ainda não fiz a instalação, mas creio que não haverá problemas , mesmo quem Vendeu ter sido terceiros, o frete foi super rápido , obrigado lannister.",positive,168,garden_tools,MG
1,"Fiz o cancelamento porque tiver plobema na entrega,mais ainda não devolveram o meu dinheiro.",negative,92,perfumery,RJ
1,Pedi um produto que vinha com cabo para telefone Apple conforme imagem. Me enviaram um sem o cabo e com um cabo pirata para Samsung! Ridículo!,negative,142,telephony,SP
1,"informaram que o produto foi entregue em 24/3 , não confirmo a informação! Peço informar local , horario e quem recebeu ?",negative,121,computers_accessories,RJ
4,Envio rápido  Muito bom o produto. Muito caro o frete.,positive,54,housewares,RS
5,Mochila perfeita e bem embalada de boa qualidade,positive,48,stationery,SP
4,"Boa tudo certo, dentro do esperado. Recomendo!",positive,46,furniture_decor,SP
5,"Uma loja segura e responsável, recomendo pois são muito organizado e preocupado com a satisfação do cliente.",positive,108,fashion_bags_accessories,MT
5,Bom Chegou no prazo porem veio arranhado.,positive,41,home_confort,RJ
1,"O produto veio aparentemente aberto, digo, incompleto pois falta a parte de traz dele, o que parece ser a bateria. Ele,conectado no computador, não funciona.",negative,157,auto,MG
1,"Eu tinha cancelada a compra, mas mesmo assim me entregaram",negative,58,computers_accessories,SP
5,Excelente loja a entrega foi rápida e o produto também é de excelente qualidade. Pretendo comprar novamente.,positive,108,sports_leisure,SP
3,Recebi somente um item,neutral,22,watches_gifts,PR
5,"Estou muito satisfeito,sempre compro com vocês e nunca tive problemas entrega sempre antes do prazo.",positive,100,furniture_decor,RJ
5,cinco estrela ótimo entrega rápida e eficiente gostei muito,positive,59,construction_tools_lights,SP
1,"Recebi somente a Grella oriental.
Não recebi as duas panelas.",negative,62,housewares,SP
1,Não mandaram o produto da marca que comprei,negative,43,auto,PA
5,produto chegou no prazo e em perfeitas condições. muito prático e leve,positive,70,audio,SP
3,"A bicicleta é boa, porém poderia ser melhor. O manual de instruções é em inglês e as correias que prendem o pé são curtas. O seletor de dificuldade também não funciona muito bem.",neutral,178,sports_leisure,SP
5,Super recomendo Entrega bem antes do prazo.,positive,43,bed_bath_table,SP
5,RECOMENDO A LOJA PELA RAPIDEZ NA ENTREGA DO PRODUTO.,positive,52,drinks,SP
1,Nao recebi meu produto. Deixou muito a desejar porque ainda.nao recebi o produto.,negative,81,watches_gifts,PR
5,o controle chegou antes do prazo de entrega recomento o site de confiança e atendeu minha necessidade muito bom! logo esterei comprando mas!,positive,140,electronics,RJ
5,O produto chegou com 16 dias antes do prazo...adoreiiiii,positive,56,perfumery,PR
5,"Lojas lannister A MELHOR Junto com a Netshoes, as Melhores Lojas On-Line",positive,72,health_beauty,SP
4,Chegou certinho antes prazo,positive,27,watches_gifts,SP
4,"Indico a loja, o produto bom e foi bem embalado por ser quebrável",positive,65,housewares,BA
1,Não veio o produto certo. Quero devolver o mesmo e quero meu dinheiro de volta,negative,78,telephony,MG
5,Produto atendeu a expectativa,positive,29,housewares,MG
1,"informaram que o produto foi entregue em 24/3 , não confirmo a informação! Peço informar local , horario e quem recebeu ?",negative,121,computers_accessories,RJ
5,Foi comprado as fronhas e foi entregue no prazo determinado e estou satisfeito com o mesmo,positive,90,bed_bath_table,MG
5,"Ótima... Gostei muito do que comprei e,a entrega se deu bem rápida!",positive,67,fashion_bags_accessories,RJ
5,Ótima loja para se comprar.,positive,27,pet_shop,SP
1,"Não entregou produto Sem comentário , não recebi o relógio Cassio .",negative,67,watches_gifts,SP
1,Nao entregaram o produto e nao entraram em contato para resolver o problema ate o momento.,negative,90,sports_leisure,SP
4,Linda!! Recebi bem antes do prazo!,positive,34,bed_bath_table,RJ
1,Comprei e paguei por dois produtos iguais e só recebi um.,negative,57,watches_gifts,RJ
5,"Prazo cumprido, 
qualidade presente
entrega o que vende",positive,57,perfumery,RJ
4,"excelente! Recomendo Recebi antes do prazo, embalagem perfeita. Recomendo.Produto muito bonito.",positive,95,housewares,SP
1,"Péssima! Comprei dois relógios, um Relógio Feminino Bracelete Dourado Strass que chegou com defeito e outro Relógio Feminino Bracelete Flor Com Pérolas que ñ chegou, mas consta como entregue.",negative,191,watches_gifts,ES
2,"Entregaram a NF com as 06 unidades compradas,mas entregaram apenas 04!
Aguardando resposta da empresa a respeito do ocorrido.",negative,126,housewares,SP
5,Muito bom! Entrega antes do prazo!,positive,34,watches_gifts,SP
1,"Eu pedi 4 travesseiro de adulto é veio 1 de Bebê, não quero!!!Quero o estorno do meu cartão, quero devolver esse travesseiro de bebê.",negative,133,baby,RJ
1,Produto não entregue Pensei que seria entregue antes do prazo mas nenhuma coisa nenhuma outra,negative,93,cool_stuff,PE
4,"Boa Entrega e serviço perfeito,só o produto que não cumpriu o que prometia. Escova rotativa muito fraca e fica com cheiro forte de queimado",positive,139,health_beauty,RJ
4,"Ótimo produto, porém, comprei a cortina com 2,5 de comprimento, mas, a que recebi tem 2,42. Fora isso exclente produto.",positive,119,bed_bath_table,RS
5,Produto muito bem embalado e entregue dentro do prazo.,positive,54,pet_shop,MG
5,Entregue no prazo Excelente fornecedor,positive,38,health_beauty,SP
5,Excelente qualidade e rapidez,positive,29,computers_accessories,MG
3,"Ainda não recebi o produto, esta bem atrasado, nao recebi nenhuma satisfação ainda.",neutral,83,auto,SC
2,"Os quadros são de baixa qualidade.
A resolução das imagens deixa muito a desejar.",negative,82,furniture_decor,RJ
4,Preço bom e compra fácil,positive,24,,SP
3,Demora muito pra entregar os produtos,neutral,37,baby,TO
5,"Veio antes do prazo, produto original e lacrado, perfeito!",positive,58,watches_gifts,RS
5,O produto parece bom. O acabamento é bom.Vamos ver a durabilidade.,positive,66,fashion_shoes,MG
3,Não recebi o autotransformador. Os controles foram entregues.,neutral,61,electronics,SP
5,Adorei.ficou muito bom no meu aparelho.Eu recomendo!,positive,52,telephony,SC
1,Não entregaram o produto e agora estão alegando que há dificuldade na entrega. Uma simples capa de máquina de lavar que deveria ser entregue em um bairro da capital do estado com toda infraestrutura.,negative,199,furniture_decor,PI
5,"Parabéns lannister , entrega no prazo e produto lacrado ..Recomendo!! Uma ótima loja online !",positive,93,consoles_games,SP
4,"Poderia vir com um pouco do liquido para teste,mas chegou rapido",positive,64,musical_instruments,MG
5,"produto de ótima qualidade e com valor acessível, recomendo a todos.",positive,68,computers_accessories,RO
5,Ótimo  Comprar na lannister é muito bom...virei fã,positive,50,sports_leisure,SC
5,"O produto chegou antes da data prevista e super embalado.
O Meu filho quando abriu a caixa ficou super encantado ...",positive,117,stationery,SP
5,"o vendedor foi pontual na entrega , feita dentro do prazo combinado,e confiavel.",positive,80,sports_leisure,MG
5,recebi o produto bem antes do prazo,positive,35,health_beauty,SP
5,Produto bom. Chegou antes do prazo. Super recomendo. Atendeu minhas expectativas!!!,positive,83,bed_bath_table,RJ
1,"Produto não entregue Depois de muito tempo somente hoje recebi uma mensagem com a seguinte informação:

""Boa tarde Valter! 
Agradecemos por entrar em contato.
Lamentamos a demora em lhe retornar!

Seu pedido não foi",negative,221,computers_accessories,MG
1,"Atraso na entrega  O produto está com a entrega em atraso.
Até o momento não obtive nenhum retorno do meu chamado que está em aberto!",negative,134,market_place,SP
4,"Bom Gostei do produto, mas dois dias depois... Estava 60,00 reais mais barato.😐",positive,79,office_furniture,BA
5,excelente Muito bom entregue bem antes do prazo estao de parabéns.,positive,66,telephony,MS
1,"Produto de pessima qualidade, na primeira brincada do meu sobrinho, vem se desmanchando soltando as peças....",negative,109,toys,SP
1,"Alto Falante 10 Polegadas Medio Grave - 8ohms 400w Rms - QVS - 10MGS400-8
SÓ RECEBE 2 UNIDADES FALTARAM DUAS",negative,109,auto,CE
5,"Recebi o long 10 dias após a compra, e chegou em perfeito estado. A ilustração é idêntica à imagem do site. O material é de ótima qualidade e o tamanho é perfeito. Recomendo !",positive,175,sports_leisure,RJ
5,vocês estao de pabens amei comprar com vocês,positive,44,health_beauty,SP
5,"Produto entregue rápido!! Produto entregue rápido, e conforme descrito.",positive,71,stationery,SP
1,Por enquanto a minha avaliação sobre esta loja é ruim e não a recomendaria pra ninguém. Pois ainda não recebi o produto que comprei e nem sei se irei receber. Estou aguardando alguma resposta da mesma,negative,200,stationery,BA
5,Produto chegou antes do prazo. . Adorei.,positive,40,auto,RJ
4,"RECOMENDO Ainda não posso posso opinar pois, começei a tomar esta semana..e fiquei triste porque os frascos chegaram amassados..obrigada",positive,136,sports_leisure,PR
1,Comprei 14 unidades e recebi somente 9. Ainda não foi resolvida a questão.,negative,74,telephony,SP
4,"Recomendo Apesar do produto estar ok, a caixa estava amaçado e houve um pouco de vazamento de tinta.
Acho que faltou uma etiqueta de frágil.
De resto tudo ok.",positive,160,computers_accessories,SP
1,Muito tempo para a entrega. Até agora não recebi o produto.,negative,59,agro_industry_and_commerce,RJ
1,"Comprei dois tonners.
Só me enviaram um (Q6003AB).
Cadê o outro?",negative,66,computers_accessories,SC
5,"Excelente produto.
Obrigada",positive,28,furniture_decor,MG
3,"Não recebi os posts, apenas o papel de parede.",neutral,46,furniture_decor,SC
4,Produto faz o que promete.,positive,26,furniture_decor,SP
5,Estão de parabéns....,positive,21,perfumery,ES
4,Nao Gostei muito fruteira porque e fixada com rebite e nao comprei parafuso e ela ta desnivelada fica sambando,positive,110,furniture_decor,BA
3,"Ainda nao recebi, nao posso tecer mais comentarios .

Att,",neutral,60,housewares,RJ
5,Otimo. Parabens. Bom trabalho.,positive,30,computers_accessories,SP
5,"Entrega no prazo, ótimo acabamento, apaixonada pelo produto! Recomendo!",positive,71,furniture_decor,MT
2,O produto veio com defeito . Amassado.,negative,38,garden_tools,SP
5,Ótimo Valew nota 1000,positive,21,computers_accessories,MG
3,"Foi tudo perfeito, tirando o sabor do produto que pedi baunilha e veio chocolate. Mas como não ligo mto pra isso e o sabor não tem tanta importância pra mim, nem liguei.",neutral,169,sports_leisure,RJ
1,"Encomendei três jogos de banheiro e só recebi o amarelo até agora, ficou faltando dois.",negative,87,furniture_decor,ES
1,"Paguei pelo frete como sempre e deixaram num correio muito mas muito longe da minha casa, não terem deixado em minha casa nem foi o problema, mas poderiam muito bem deixar em um correio mais proximo!",negative,199,bed_bath_table,SP
1,Cadê o produto???????,negative,21,furniture_decor,SP
5,"Produto de otima qualidade, entregue antes do prazo super satisfeita.",positive,69,cool_stuff,RS
5,Ótimo produto Amei a qualidade e o designer!!!,positive,46,furniture_living_room,MG
4,Bom produto. Atende as expectativas. Igual ao anunciado.,positive,56,garden_tools,RJ
5,"Os produtos são sempre de excelentes qualidades, estamos testando. Gratos",positive,73,cool_stuff,RJ
4,"TIVEMOS QUE BUSCAR NOS CORREIOS, ISSO É DESAGRADÁVEL POR PERDERMOS TEMPO.",positive,73,bed_bath_table,RJ
1,Produto com defeito Eu solicitei devolucao do valor pois o produto veio com defeito e nao foi aceito pela impressora apontando defeito.,negative,135,computers_accessories,RS
1,Compra feita a mais de 10 dias e não foi entregue ainda,negative,55,garden_tools,SP
2,É preciso entrar em contato com o cliente para informar qualquer mudança no envio do pedido.,negative,92,computers_accessories,SP
4,"Boa Atendimento rápido, cortina com cheiro forte.",positive,49,furniture_decor,SP
2,"Comprei três luminárias pendentes, recebi apenas duas.",negative,54,garden_tools,RS
5,Teve um pequeno contratempo o correio etregou os produtos fracionados mais chegou tudo correto.,positive,95,bed_bath_table,BA
1,nao recebi todo material  veio somente uma pastilha de 06 e nao recebi o cloro ainda !!!,negative,88,sports_leisure,SP
3,"Recebi o produto correto, porém o valor do produto na NF ficou a menor, R$ 172,00 sendo que comprei a 219,90.
O valor do frete calculado foi R$ 18,90 e veio R$ 93,00.
Gostaria que viesse com correto",neutral,200,watches_gifts,MG
4,Muito bom o produto chegou no prazo,positive,35,stationery,MG
3,"jogo de lencol Recebi por enquanto apenas um jogo de lencol 
Jogo de Lençol Casal King Imperial 04 Peças Percal 180 Fios Ponto Palito - Caqui",neutral,142,bed_bath_table,RJ
4,Lindo! Porém as toalhas são muito finas.,positive,40,bed_bath_table,SP
1,as mercaadorias deveriam ser entregues em uma so vez,negative,52,computers_accessories,MG
1,Pedido veio incompleto falta no jogo de tapete,negative,46,bed_bath_table,MG
2,Comprei 3 luminarias e recebi apenas 2. Veio a Nota Fiscal constando 3 e apenas 2 luminarias na embalagem. Abri reclamação pelo site imediatamente e aguardo retorno.,negative,165,furniture_decor,MG
1,"Fiquei muito descontente, comprei o perfume masculino de presente e mandei entregar para a pessoa. Mas para a minha infelicidade, chegou o perfume feminino!!!!!!",negative,161,perfumery,SP
5,Agilidade na entrega!,positive,21,costruction_tools_garden,SP
4,Muito obrigado Parabéns,positive,23,home_appliances,SP
1,meu mosquiteiro veio com dois furos na parte superior e pedir um mosquiteiro King porem nao veio Kiung e sim QUEEM,negative,114,bed_bath_table,SP
4,Os produtos chegaram antes do prazo! Amei!,positive,42,cool_stuff,PR
1,"Não recomendo Não recebi o produto, pois não recomendo esta loja, mais a responsabilidade é das lojas lannister",negative,111,toys,AC
1,"Desde que solucionem o meu problema, eu recomendaria pq consta que meu produto foi entre e ele ainda não chegou.",negative,112,computers_accessories,SP
5,"Chegou muito antes do prazo 
Adorei!!!",positive,39,toys,SP
1,Ainda não veio meu produto. Espero que semana que vem venha com segurança.,negative,74,sports_leisure,RS
5,Recomendo O Produto foi entregue ainda antes do prazo previsto.,positive,63,sports_leisure,MG
3,"A Entrega foi em cima do prazo, recomendaria mais atenção e o produto é bom",neutral,75,furniture_decor,SP
5,recomendo OTIMO PRODUTO TUDO DENTRO DO ESPERADO,positive,47,watches_gifts,GO
2,Não foi o que eu esperava.,negative,26,furniture_decor,SP
5,"Compro no stark, há vários anos. Ótima loja virtual. Nunca tive problemas.",positive,74,fashion_shoes,SP
1,realizei a compra no dia 22/02/2017 com previsão de entrega até o dia 23/03/2017 e até agora não recebi o produto.Se eu ainda receber volto e falo algo mais,negative,156,food,PE
4,Só falta ter o frete mais em conta,positive,34,garden_tools,GO
1,Infelizmente o produto enviado (Braçadeira Armband ) veio com defeito de fabrica. Também venho relatar que o material do produto e de péssima qualidade (parece produto de feira (xing ling)) totalme,negative,197,fixed_telephony,DF
2,"pessima qualidade pedido com 02 itens, recebi apena 01 item. item recebido refere-se a 01 jogo com 05 toalhas, que vou usar como pano de chão.
o outro jogo solicitados não recebi, então não poderei avaliar.",negative,207,bed_bath_table,RJ
5,Recomendo o vendedor Bons produtos e entregues dentro do prazo.,positive,63,telephony,PE
3,"demorou muito a chegar, mas não sei se a culpa foi do vendedor...",neutral,65,toys,RJ
1,"5 Só acho que devia enviar logo o produto eu sempre compro ,mais dessa vez meu produto ainda não chegou.",negative,104,,GO
5,"Parabéns!! Tudo certo, entrega dentro do prazo!",positive,47,computers_accessories,RJ
1,Qualquer encostada se desmonta! Não gostei! . muito arrependida,negative,63,furniture_decor,SE
5,Obrigado pelo produto minha mãe gostou MT,positive,41,cool_stuff,MG
2,o trocador veio mas ficou faltando os dois mosquiteiros que era pra vir junto,negative,77,baby,PR
1,Relógio com ferrugem na caixa,negative,29,watches_gifts,RS
1,"Venho somente um produto, são 4.",negative,32,electronics,MG
4,recomendo muito boa entrega antes do prazo .,positive,44,cool_stuff,RS
5,Entregaram um pouco antes do prazo. Mostrou eficiência na entrega. Possui facilidade nas formas de pagamento. Obrigado. Agradeço a todos. Beijos.,positive,145,bed_bath_table,PA
5,"boa loja, boa compra, enviou nota fiscal, tudo correto!",positive,55,luggage_accessories,RS
4,"Muito bom Muito bom, comprei no site e chegou tudo certinho, obrigada.",positive,70,auto,DF
4,Não posso dizer nada Ainda,positive,26,health_beauty,DF
5,"Ótima loja!! Poderiam mandar os produtos tudo junto num mesmo frete, assim economizaríamos na entrega, tirando isso, foram muito atenciosos e recomendo à todos!!",positive,161,pet_shop,SP
1,Comprei 4 fatiadores e recebi somente 2. E agora ??? Como devo proceder???,negative,74,housewares,PR
2,comprei o produto na cor preta e chegou na cor vermelha.,negative,56,telephony,SP
1,Não foi entregue o produto,negative,26,bed_bath_table,SP
1,Nunca mais compro pelo parceiro targaryen nao tem padrao de qualidade falta respeito com o consumidor,negative,101,,SP
5,Boa negociacao. Otimo produto. Satsfeito com a compra,positive,53,electronics,RJ
3,Produto com qualidade inferior ao que imaginei. E alto valor.,neutral,61,office_furniture,SP
5,"Não sei o que é pra pôr a Eu recebi o produto dentro do prazo. Gostei muito, É de ótima qualidade. Já estou usando!!!",positive,117,bed_bath_table,SP
5,eu recebi apenas um jogo de lençol o jogo de lençol adriana nao veio junto,positive,74,bed_bath_table,SP
5,"Produto muito bom, superou minhas expectativas!!!",positive,49,health_beauty,BA
5,Muito bom Gostei muito do produtor,positive,34,books_imported,MA
3,"Comprei 3 almofadas e só recebi 2, sem a respectiva Nota Fiscal.",neutral,64,furniture_decor,RJ
5,Entrega antes do previsto.,positive,26,toys,ES
1,Veio numa embalagem esdruchula. Muito mal embalado. Parecia loja amadora de fundo de quintal. Vergonha stark numa parceria dessas. Chego a pensar se realmente o produto é original Epson.,negative,186,computers_accessories,SP
1,"HOJE, dia 02/08/2017- quarta feira, Informo que ainda NÃO recebi 02 Lustres Pendente Meia Lua Meia Bola Esfera Alumínio 34cm escovado, O Correios só entregou até agora 4 dos 6 Lustres que comprei....",negative,199,garden_tools,DF
1,Eu fiz a compra de 3 luminárias pêndulo e só foi entregue apenas uma. Estou aguardando um retorno de quando será entregue os outros dois???!,negative,140,garden_tools,RJ
5,"Boa qualidade do material. Só acho q deveriam produzir bolsas um pouco maiores, mas como são duas, já ajuda.",positive,108,cool_stuff,MG
3,Primeiro pedido veio o produto quebrado. Estou aguardando a troca.,neutral,66,housewares,PR
4,"Muito desagradável receber dois produtos IGUAIS SEPARADAMENTE, e em dias diferentes sem NOTA FISCAL!
GERA INSATISFAÇÃO.",positive,120,pet_shop,MG
5,"chegou dentro do prazo e em perfeita condições, o quarto do meu bebe agora esta mais lindo!!!",positive,93,bed_bath_table,RJ
5,Entrega dentro do prazo! Tudo ok.,positive,33,bed_bath_table,PR
5,O produto foi entregue no prazo previsto.,positive,41,books_technical,PI
5,Tudo de bom amoo vocês minhas compras de Natal só com vocês obrigada bjbj feliz natal a toda equipe bjbjbj ..,positive,109,fashion_shoes,SP
4,"não veio tudo em um pacote só, foi chegando separado .. mas chegou tudo certinho",positive,80,computers_accessories,SP
1,"o produto foi entregue,mas demorou muito.",negative,41,fashion_bags_accessories,MG
3,Boa qualidade O produto chegou de acordo e tem boa qualidade. A estampa não é igual a foto e sim todo preto com visor transparente.,neutral,131,furniture_decor,SP
5,"Gosto de comprar na lojas lannister. pratico rápido e o produto chega antes do prazo de entrega.
Recomendo.",positive,108,sports_leisure,SP
1,"Não gostei da colcha, material muito fraco. Na foto estava linda, mas quando chegou fiquei triste, acabendo muito 
mau feito.Mas isso acontece com quem compra na internet",negative,171,bed_bath_table,MG
1,"NAO RECEBI O PRODUTO E NEM O DINHEIRO DE VOLTA.
PRECISO DE UMA SOLUÇÃO URGENTE SE NÃO TEREI QUE IR AO PROCON",negative,109,housewares,SP
4,"GOSTEI DO TRATAMENTO COM O CLIENTE, SÃO ATENCIOSOS. PRODUTO DE BOA QUALIDADE.",positive,77,housewares,DF
3,"Muito bom o produto 
E chegou antes da data prevista .. 
Muito bom",neutral,68,cool_stuff,RO
1,"Sem produto em estoque Comprei e depois me avisaram que não tinha estoque, situação extremamente desagradável.",negative,110,auto,PR
5,"Produto de ótima qualidade, preço justo, e principalmente entrega no prazo.",positive,75,sports_leisure,SP
1,Não recebi até o momento o produto: porta lápis caneta lembrete (organizador de mesa tela aço).,negative,95,stationery,RJ
